lat,lon,amenity,name
53.7839045833306,-78.8916048541847,hospital,Hôpital Chisasibi / Chisasibi Hospital
48.838848171659,-72.5310574777521,clinic,CLSC des Chutes de Normandin
45.4386220286004,-75.6556776758292,pharmacy,PharmaChoice
45.4337714212339,-75.6678984068371,doctors,Sunrise Medical Center
46.0691954541909,-60.2849544488938,pharmacy,Pharmasave
45.8489789693987,-66.480716039687,pharmacy,Guardian
45.8405052843854,-66.4942967344849,dentist,Oromocto Dental Centre
48.692533083129,-71.6725370218914,clinic,CLSC
45.4334947346101,-75.668600558866,pharmacy,Respect Rx
45.430190253103,-75.6827136721534,dentist,Rideau River Dental
45.4307843623999,-75.6813223600456,pharmacy,Pharmasave
45.4293032801092,-75.6921815347021,clinic,Dermapure
45.4177044863167,-75.7030988797665,pharmacy,Rexall
50.9075288646106,-114.110066605108,clinic,Evergreen Family Medical Centre
45.3688119230962,-75.7745551072349,pharmacy,Whitehaven Pharmacy
44.8165516246842,-63.6103598685501,doctors,Fall River Family Practice
45.4014491262162,-75.6873210366898,pharmacy,Whole Health Pharmacy
45.3982841195779,-75.6851833161044,dentist,Lansdowne Dental
43.7654816700264,-79.4122397290089,dentist,DLK Dental
45.392014372185,-75.6812965437839,dentist,Bank Street Dentistry
43.670407753986,-79.3938919106002,dentist,Accolade Dental Centre
49.2637050505762,-123.125073114047,doctors,Dr. Andrew B. Denton Facial Plastic Surgeon
43.9001387885276,-78.9416546229573,pharmacy,Philips Pharmacy
43.9000203522357,-78.9415542077573,clinic,Family Care Medical Centre
43.9022676242956,-78.9419211674783,pharmacy,Shoppers Drug Mart
45.4691545358335,-75.527547210053,dentist,St. Josephs Orleans Dental Centre
45.4710957846085,-75.5255301050543,pharmacy,Rexall
49.2595285996819,-123.044597036755,dentist,Renfrew Station Dental Clinic
45.2839286411152,-75.7451595213483,dentist,Longfields Dental
45.2840026533202,-75.7451206293176,doctors,Active Health Institute
45.2840659366891,-75.7450629618238,doctors,Precision Medical Centre
45.2842286294297,-75.7449415080468,pharmacy,Longfields Pharmacy
45.3980621667818,-72.7332596600629,pharmacy,Uniprix
45.4013654748225,-75.6476656660427,pharmacy,Medical Pharmacies
49.2188364714313,-122.955700750992,pharmacy,Shoppers Drug Mart
45.3594186594858,-75.7391198571976,dentist,Clyde Dental Centre
45.3599067377076,-75.7396871444044,clinic,Merivale Medical Imaging
45.3512281989808,-75.7344005104348,dentist,Lima Denture
43.7804623941113,-79.415293172516,dentist,Yonge & Finch Dental Clinic
45.5304545788646,-73.5766803688136,clinic,Clinique Médicale Plateau Mont-Royal
45.5303937262475,-73.5765559813705,dentist,Clinique Dentaire Mont-Royal
43.7353753825697,-79.559225705069,dentist,Albion Dental Office
43.7780180635078,-79.4154033107237,clinic,North York Eye Clinic
43.6601103344802,-79.3849969511334,doctors,Bay College Medical Centre
43.7361135767821,-79.5642760531882,dentist,Dr. Amanpreet Chopra Dental Office
43.6523480215893,-79.3789918204238,doctors,Best Doctors Canada
43.7383889282176,-79.5653168341052,doctors,Kerala Ayurveda Pain Clinic
43.7370672697252,-79.5658425470723,pharmacy,Medi Plus Pharmacy
43.7370236838287,-79.5658398648632,clinic,Albion Medical Center
43.6607001690065,-79.3850889006112,doctors,Can Health Medical Clinic
43.6612202660984,-79.3816955709304,dentist,Carlton Dental
43.7370662638968,-79.5657295590175,dentist,Nu Smile Denture Clinic
43.7348074248106,-79.5589079471197,clinic,Albion Thistledown Medical Centre
45.2834965540066,-72.9793995273521,pharmacy,Jean Coutu
45.2839956963406,-72.9782782801646,pharmacy,Familiprix
45.5634241244453,-73.2051684362636,clinic,Radiologie Beloeil St Hilaire
45.5640757335981,-73.204736432974,clinic,Clinique Physiothérapie Universelle Beloeil
43.6559304470056,-79.3786968612511,doctors,Cloud Care Clinics
45.389568616658,-75.7580366391938,dentist,Westboro Station Dental
49.2823993768622,-123.104516831791,pharmacy,Hempire Weed Dispensary
50.4331118877042,-104.558476806538,pharmacy,University Park IDA Pharmacy
50.4331715668548,-104.558424419643,clinic,Radiology Associates of Regina
50.4334324955006,-104.558135914535,dentist,University Park Dental Office
50.4327483645635,-104.55832593228,clinic,Focus Medical Centre
50.4326908647078,-104.558179416613,clinic,Gateway Alliance Medical
50.432823550235,-104.558436824859,clinic,Peace Medical Clinic
49.2455445677034,-123.123599743108,hospital,Emergency
43.6554606413328,-79.4132663445096,dentist,Clinton Dental
43.6555780717962,-79.4110517618721,clinic,College St. Medical Offices
43.6563416631753,-79.4091983554424,pharmacy,College Medical Pharmacy
43.6559476299071,-79.4112850302375,clinic,College Street Medical Laboratories
43.6522638672814,-79.4068816812243,dentist,Bathurst Dundas Dental Centre | Dr. Howard Lim
43.65207787285,-79.4078246453313,doctors,Dr. Antonio Choi
43.6517552533968,-79.4092931547673,pharmacy,Dr. Daniel Wong M.D.Dundas Euclid Pharmacy
45.3896779166754,-75.7577826675276,clinic,Back in Balance
45.3932864936297,-75.7515357189115,dentist,Dr. Jordan Pettigrew
45.3923474690172,-75.7530297093331,pharmacy,Hybrid Pharm
43.6556662494176,-79.4124457561889,dentist,Archer Dental
45.398815280782,-75.7377002142571,clinic,Restore Chiropractic
45.3987578647452,-75.7355350010293,clinic,Ottawa Foot Balance
43.6560127572948,-79.4091352397115,clinic,Immigrant Women's Health Centre
43.6556808339291,-79.412361518062,dentist,Braces
43.6559159463131,-79.4111179789072,dentist,Little Italy Dental Practice
49.1693350467643,-123.148002648369,pharmacy,Medicine Centre
43.6553281234436,-79.4127287292401,pharmacy,St.Michael's Drug Mart
49.2637795656954,-123.111751420058,dentist,Renaissance Cosmetic Arts Dental Lab
43.1985396300156,-80.0165613691362,dentist,Family Dental Plus
43.6516188798322,-79.4087526058316,dentist,Dundas Bathurst Denture Clinic
49.9443364592045,-97.0358245717455,doctors,Arrowwood Medical Centre & Pharmacy
45.2862394480011,-75.7574453797439,doctors,Health Treasure Medical Centre
45.2862243605753,-75.7574902229259,pharmacy,Health Treasure Pharmacy
45.2864333214215,-75.7573642429212,dentist,Green Street Dental
45.3684973502701,-75.7333195802016,pharmacy,HealthMed Pharmacy
49.2321759350558,-123.009826052544,pharmacy,The Medicine Shoppe
45.3857668368356,-75.7340585287853,dentist,White Teeth Dental
45.3853467358486,-75.7351206835555,pharmacy,I.D.A. Carling
45.3856208240823,-75.7344648834512,clinic,Westgate Health Centre
45.3808706319159,-75.7450756184976,clinic,Carling West Physiotherapy
49.1041665877806,-121.934491577846,pharmacy,Promontory IDA Pharmacy
45.0427594938649,-75.6757137771751,doctors,Rideau Crossing FHC
45.0429252879097,-75.6759229056593,pharmacy,Pharmasave
45.5130027859051,-73.9770704723673,dentist,Viva
49.936289999796,-96.841441112534,dentist,Springfield Dental
49.2038779593898,-123.996144966996,clinic,Travel Medicine & Vaccination Centre
45.3349997447895,-75.7996928539475,clinic,Appletree Medical Centre
43.8180656234044,-79.60290606562,pharmacy,Shoppers Drug Mart
45.3350190231668,-75.7996157404383,pharmacy,PharmaChoice
45.3238271707733,-75.8300038274797,dentist,Dr Gordon Fogel
43.8428637354004,-79.6272175243177,pharmacy,Kleinburg Pharmacy
45.5435581757338,-73.6288540280313,dentist,Centre dentaire Gegati
45.5435889373184,-73.6288327379973,clinic,Polyclinique Coeur-de-l'Île
45.3005522182221,-75.8830002543129,doctors,Hazeldean Medical Clinic
43.8486077698261,-79.5350625222385,pharmacy,Shoppers Drug Mart
43.8435621993918,-79.5597366658865,pharmacy,Shoppers Drug Mart
43.8243747657422,-79.6099980777142,pharmacy,Guardian
45.353188474676,-75.6489439062767,dentist,Dr M. Brunet
45.352760662338,-75.6475626524527,doctors,Canadian Medical Alliance
43.6700768364487,-79.3826280576585,doctors,Church Wellesley Rehabilitation
43.6638963563246,-79.3800603454403,doctors,Church Street Chiropractic-Acupuncture Clinic
45.3877867916814,-75.6751523573006,dentist,Aegis Dental Centre
45.3881525779359,-75.6753221746589,doctors,CHEO Centre for Healthy Active Living
45.3878488177649,-75.675222262373,pharmacy,Pharmasave
45.3259190423483,-75.7200171645891,clinic,Total Foot Care
45.3266521235999,-75.7461416289432,clinic,Nepean Sports Medicine & Physiotherapy Centre
43.6651759376631,-79.3805944403105,doctors,Church Wellesley Health Centre
45.3712625401271,-75.7499036785445,clinic,Crossroads Children's Centre
43.6642281958713,-79.3802027539752,pharmacy,MedsEXPERT Pharmacy
44.2207867342307,-76.5174961591316,pharmacy,PharmaChoice
43.6640385972215,-79.3801213656954,pharmacy,Ottway Herbs & Vitamins
43.6655025804298,-79.3812818401898,dentist,Wellesley Dental Centre
43.664512593846,-79.3803247106664,pharmacy,The Village Pharmacy
45.4655456236031,-75.5362496372039,clinic,Jo-Anne Bazinet
45.4651073338861,-75.5387990768732,doctors,Canadian Diagnostic Network
45.4813562399212,-73.6308953567302,clinic,Dr. Alfred Balbul
45.2688546264479,-75.7333665188593,clinic,Evolution Chiropractic
45.2687970427731,-75.7335234280867,clinic,Jian Z Physio
45.4080062890688,-75.7093962036208,doctors,Booth Neurology
45.4149976345059,-75.6977052088934,clinic,OATC
45.4071309669204,-75.7092906754599,pharmacy,Pharm Can
45.3309038439847,-75.7816583510793,dentist,Greenbank Dentistry
45.3309623496688,-75.7817978259481,pharmacy,Nepean Medical Pharmacy
49.2356694284795,-123.155782311799,pharmacy,Kerrisdale Pharmacy
49.2576332837363,-123.184926775867,pharmacy,Pure Integrative Pharmacy
49.263892050836,-123.203596543177,pharmacy,West 10th Medical Pharmacy
43.5876086322289,-79.64009925221,clinic,Duke Heights Medical Centre
43.5876647909802,-79.6402116535315,pharmacy,Main Drug Mart
49.3069369793075,-122.953568562462,pharmacy,Cove Health
45.3959699599307,-75.7120248522751,clinic,Kinetic Edge
53.2771438537343,-110.012461256509,pharmacy,Shoppers Drug Mart
46.7471236990458,-67.7131884001116,pharmacy,Johnson Guardian Pharmacy
45.38868373914,-75.6149174027057,clinic,Ottawa Birth and Wellness Center
45.3856614763127,-75.6141472734421,clinic,Orthotherapy Centre
45.38635943739,-75.6147382814349,dentist,Steelworkers Dental
45.3841326171739,-75.6176265176304,clinic,Youth Net
45.3848870722785,-75.6188603337776,clinic,Apollo Physical Therapy Centre
45.3854371765838,-75.6193364258778,clinic,Conroy Optometric Clinic
53.4111856567236,-113.566015542664,dentist,Jagare Ridge Dental
44.3958296224216,-79.6581668635956,pharmacy,Pharmasave
45.5274615688794,-73.7206685572037,pharmacy,Proxim
46.3486999899766,-72.5458786104006,dentist,Clinique d'orthodontie de la Mauricie
43.7066095290685,-79.7868459249344,pharmacy,Rexall
45.3551001353327,-75.8058934506391,dentist,Bayshore Dental Centre
45.3550870595638,-75.8059651159112,pharmacy,Bayshore Pharmacy
43.6448226651011,-79.7544516293685,pharmacy,West Brampton Pharmacy
43.651116552375,-79.7583768746246,pharmacy,Guardian
43.1226728450973,-80.2986802205216,dentist,Paramount Dentistry
45.4923595833122,-72.3194637082115,clinic,CLSC
43.667489426758,-79.3694501133081,dentist,Cabbagetown Dental Centre
43.6636038279039,-79.367505930867,pharmacy,Pharmasave
43.6622053911784,-79.36640974557,doctors,Cabbagetown Women's Clinic
43.6741199312634,-79.3851761562232,pharmacy,Dale's Pharmacy
43.6619677642234,-79.3694425695953,dentist,Denture Clinic
43.6717586653204,-79.3767837756708,doctors,Dr. Kashif A. Zaki
43.66401621754,-79.3680143771135,dentist,Dr P Shillingford & Associates
43.6637831168128,-79.3675804459862,dentist,Goren Steve Dr
48.1630938572113,-53.9753762521928,pharmacy,Cabot PharmaChoice
48.1679277845905,-53.9859897532672,pharmacy,Clarenville PharmaChoice
45.4563310621683,-73.5677811345762,dentist,S.O.S. Sourire
51.0404065888871,-113.913216267973,dentist,Stony Trail Dental
52.2339651256382,-113.816421547211,pharmacy,London Drugs
43.7281204262778,-79.7123030616224,dentist,Dr. F. Keshavarz Dentistry
43.5153171481093,-79.6957482161215,clinic,Reflex Medical Centre
43.5307846931306,-79.6920937063378,pharmacy,The Collegeway Pharmacy
43.5309052248982,-79.6919583386016,dentist,The Collegeway Dental Clinic
43.5308401813296,-79.6920508748126,doctors,The Collegeway Family Doctors
43.7565578768127,-79.5190671687744,clinic,Promed
43.7563622431926,-79.5190161229841,pharmacy,Pharmacia Drugs
43.756220756667,-79.518405920433,dentist,Dentistry by Doctors Wolff & Salazar
43.695681538987,-79.5453903680528,clinic,The Humber Centre for Family Health
43.6278299489784,-79.5029513673617,pharmacy,Citrus Pharmacy
43.9338806426667,-78.8691947464029,clinic,The Clinic
43.9338246515535,-78.8691692654173,clinic,Total Osteopathy & Physiotherapy
43.9337183690213,-78.8691169623415,doctors,Ritson North Medical Centre
43.933767654612,-78.8691424433271,pharmacy,The Medicine Shoppe Pharmacy
43.9309532629834,-78.8659425679716,dentist,Five Points Dental
43.9371786701084,-78.8802742812938,clinic,North Simcoe Physiotherapy
43.6624576864639,-79.3670692337117,clinic,Gestalt Institute Of Toronto
43.1138972439317,-80.2937479734182,dentist,Conklin Family Dental
45.4080957239757,-75.6325952555938,clinic,VitalAire
45.4074554303922,-75.675261824956,clinic,Counselling and Psychotherapy Centre
45.4086968740713,-75.6780414316864,pharmacy,Watson's Pharmacy
49.8861816415202,-119.49022207846,pharmacy,Shoppers Drug Mart
43.6639559516562,-79.3701396086632,clinic,The Living Institute
45.3768472345735,-75.7544956203791,dentist,Ottawa West Orthodontics
45.3781590862392,-75.7529305514186,dentist,Dr. Frank Lee
45.3762292368525,-75.7499237112931,clinic,Caven Nutrition Group
45.3182103736377,-75.7131681438679,clinic,Rahal Hair Transplant
45.3183847172238,-75.7133143242593,clinic,Robertson Therapy & Counselling
45.3183281393773,-75.7135168310399,clinic,Action Potential Rehab
45.3182536242581,-75.7136925157305,clinic,Aphasia Centre of Ottawa
42.4024794402233,-82.1849869613096,dentist,Thames River Family Dentistry
43.6433816483075,-79.3766356674417,doctors,1clinic
45.3490879638244,-75.9199602563565,dentist,Legget Drive Dental
47.6908671554232,-70.2249949166802,pharmacy,Familiprix
45.0872497977196,-75.3729674811748,pharmacy,Pharmasave
45.0871664816021,-75.3731418247609,clinic,Medical Clinic
45.0931133580846,-75.3539452548367,clinic,Winchester Optometry
42.8771682422496,-82.1485184740681,clinic,Central Lambton Health Team
45.0921050989519,-75.3533149357181,clinic,St. Lawrence Chiropractic
45.0903184962905,-75.3513931329585,clinic,Seaway Valley CHC
45.0156422768989,-75.6373152729089,dentist,Kemptville Denture Clinic
45.0155986910024,-75.6373648099566,clinic,Body and Sole Foot Care
51.0930057973289,-115.357769218875,clinic,Ridgeview Medical Centre
45.3249553749405,-75.8238789193737,dentist,Ottawa Denture Implant Centre
45.3250194964998,-75.8237475749509,dentist,Triadent Dental
45.3251279583268,-75.8234350137816,dentist,MicroDental
45.3001551674688,-75.9097378548842,dentist,Andrea Stevens Dentistry
45.3006777791316,-75.9090364572266,dentist,Dr. Lisa Richardson and Associates
45.3006315948452,-75.9091370400647,doctors,Palladium Medical Clinic
45.3008617619063,-75.909285818846,dentist,Palladium Dental
43.7646002290886,-79.3980471552794,pharmacy,Rexall
54.4047109962482,-116.801423545937,hospital,Fox Creek Healthcare Centre
45.4490203662204,-75.5001926175892,clinic,ABCommunication Speech Therapy
45.4490654608594,-75.5002101357668,clinic,Orléans Naturopath
45.3705088393937,-75.7712440040243,doctors,Appletree Medical Clinic
45.3705223342578,-75.7711738474948,pharmacy,Pharmasave
46.2337099176246,-63.1218873620311,dentist,Lenox Dental
45.4026911566284,-75.7020161055146,clinic,Holistic Roots Massage Therapy & Wellness
45.4153577210662,-75.6933613713928,pharmacy,Shoppers Simply Pharmacy
45.4142209673578,-75.6955909576369,pharmacy,Centretown Pharmacy
45.0218303845548,-75.6515752371399,dentist,Hygiene Now
49.033687187308,-122.801433331826,doctors,Semiahmoo Medical Clinic
43.3945192550484,-80.3247851550413,dentist,Cambridge Smiles Family Dentistry
45.0164936268042,-75.6477772291739,clinic,The Bowen Approach Pain Clinic
45.0179374934449,-75.6468290682869,dentist,Yazdani Family Dentistry
45.3696632730016,-75.6624763213122,doctors,Chadha Medical
45.367596379498,-75.6621816135967,dentist,ABC Dentistry
45.3699831264267,-75.6635194491622,clinic,Walkley Medical Centre
45.3744351742973,-75.6646563705086,dentist,Dr. Ted Heinke
45.374201989751,-75.664453863728,clinic,Swanson & Associates
45.3770978534784,-75.6663488443974,pharmacy,Proactive Pharmacy
45.3831360927056,-75.6709783371582,doctors,Bioped
45.3802752653334,-75.6691571172367,pharmacy,Pharmasave
45.3806855594938,-75.6703976389064,dentist,Blue Heron Dental Group
45.4023304833349,-75.7094157334552,clinic,The Ottawa Clinic
45.4021675391372,-75.7094847165183,dentist,Preston Dental Centre
45.4054495571438,-75.7122058175646,pharmacy,Guardian
45.4035531515508,-75.7114414718142,dentist,Floss Dental Collective
45.4092651671064,-75.7116573058209,clinic,Vina Medical Centre
45.4103543954238,-75.7080098368359,pharmacy,HealthMed
45.4106983887301,-75.7072108738254,pharmacy,PharmaChoice
45.4106521206246,-75.7072462454568,dentist,Somerset Dental Centre
43.6532826876121,-79.4061582391614,pharmacy,Shoppers Drug Mart
45.4155436316786,-75.6977910395819,clinic,Centretown Community Health Centre
48.377268498558,-123.724444234522,pharmacy,Phamasave
43.5215456565385,-80.4983734477554,pharmacy,Pharmasave
45.4403855810281,-75.6753033153767,clinic,Beechwood Village Chiropractic
45.3486862192053,-75.7674775120143,clinic,Lifelabs
45.3487569624681,-75.7673487659815,clinic,CBI Health Centre
45.3488031467546,-75.7674479238961,doctors,Centerpointe Medical Centre
45.3488285439212,-75.7676813598994,dentist,Dr. Jessica Cantor
45.3489162186284,-75.7675700482253,pharmacy,Pharma City Drugstore
49.2810367308632,-123.058338077361,pharmacy,Pharmasave
45.3287259740831,-75.901161407738,dentist,Dr. Kersta Peterson
45.2701651370091,-75.7365355488112,clinic,Anna Belanger & Associates
45.2705950448229,-75.738809307685,clinic,Spine Align Chiropractic Centre
45.3844909435346,-75.6719586007344,doctors,Bank Respiratory Services
45.3844269896133,-75.6719003465073,dentist,Girgis Dental Care
45.3844533926083,-75.6720334511297,doctors,Medicalcare Clinic
45.3844688991292,-75.6718473728793,pharmacy,Kilborn Pharmacy
45.3751788167469,-75.6706510238393,clinic,Ottawa Orthotic Lab
45.3767615715231,-75.6707838770046,pharmacy,Medical Pharmacy
49.2190979868103,-122.654815656591,clinic,Westgate Medical Clinic
56.2500050848082,-120.845750668118,pharmacy,Shoppers Drug Mart
49.0444648898656,-122.777949166971,pharmacy,Shoppers Drug Mart
49.2181176394151,-122.651694319668,clinic,Ridge Meadows Maternity Clinic
45.4953418644614,-73.4066687180026,pharmacy,Pharmaprix
45.3399418825386,-75.7549649231378,dentist,Nu Age Dental Hygiene Clinic
46.3152010433914,-79.4685863187216,dentist,Blue Sky Orthodontics
45.3093282384828,-75.9212995168456,dentist,West Dental
43.6452278463005,-79.3968824060144,pharmacy,Shoppers Drug Mart
45.1333876484621,-76.1392061167613,dentist,Heritage Dental
45.1336998743553,-76.1390901112214,clinic,Chiroactive Wellness Centre
45.1332939387846,-76.1391257343099,doctors,Dr. Marcia Spooner
45.1337419515092,-76.1390211281582,clinic,ProActive Athletic Therapy
45.1355948550247,-76.1407907155562,doctors,Family Physicians
45.1400544466082,-76.1464267072501,dentist,Carleton Place Denture Clinic
45.1382569474727,-76.144337266427,dentist,Carleton Place Dental Centre
49.0514715741854,-122.320203460201,doctors,Vrabec Urology
45.1420244453111,-61.9834111725369,pharmacy,Shoppers Drug Mart
45.3593243630751,-75.7390648719128,pharmacy,I.D.A.
45.3583179479611,-75.7389455136116,dentist,Dr. Valerie Archibald Family Dentistry
45.3511541867758,-75.73444074357,dentist,Cityview Family Dental Centre
45.3582077259343,-75.7387550767715,dentist,Christopher J. Garside General Dentistry
45.3511367524171,-75.7345057033196,doctors,Dr. Lal Medical Clinic
45.3510759836192,-75.7343951460168,dentist,Dr. Kevin Ratray Dentistry
45.3511160491163,-75.7345895223514,dentist,Allegra Dental
45.3510458925868,-75.7345359619901,dentist,The Teal Umbrella
49.2021499462315,-122.911120509316,clinic,HIM Health Initiative for Men
45.4071024684496,-75.7093791045383,doctors,Dr. Jeremy Lo
45.442783559707,-75.6434099223444,doctors,Rideau-Rockcliffe Family Medicine
45.4427403929057,-75.6433924041668,clinic,C&T Diagnostic Imaging
45.442733268288,-75.6436694260667,dentist,Phenix Dental Clinic
45.442733268288,-75.6432744707891,pharmacy,Healthmed Pharmacy
45.4428146565678,-75.6434823419878,doctors,Canadian Cannabis Clinic
45.4447760219104,-75.6372026201302,doctors,Montfort Academic Health Care Team
45.4536147388069,-75.5847815271308,doctors,Dr. Viet Tan Tran
45.4557177583131,-75.5906622703974,clinic,Get Physical Physiotherapy
45.4528348865356,-75.5885520424544,doctors,Connexion Family Health Team
45.4529594416168,-75.5876447014359,clinic,Physio First
45.4091431265962,-75.6925392743295,clinic,Back to Health Wellness Centre
45.4088847963404,-75.6927907314247,dentist,GumDocs
49.1961257886017,-122.844105014149,pharmacy,Pharmasave
49.165565118174,-122.890936467379,pharmacy,Familycare Pharmacy
45.4108703853832,-75.6926800064838,dentist,Dr. Jill M. Taylor Dentistry
49.2554937191323,-123.101654411857,pharmacy,Shoppers Drug Mart
45.4174537835928,-75.6904263641775,clinic,Somerset Health & Wellness Centre
45.4175304780068,-75.6904799245388,clinic,Donna Anderson Osteopathy
45.4176217569324,-75.6904907371939,clinic,Jerry Ritt Psychology
45.417575991741,-75.6903109453708,doctors,Heart of Ottawa Health Centre
49.2725051268991,-122.754740263817,pharmacy,Burke Mountain Pharmacy
46.820718820566,-71.332377849619,pharmacy,Jean Coutu
44.0043858594011,-77.1480353027382,dentist,Picton Denture Clinic
45.4143075524176,-75.6427681200184,clinic,National Orthotics Lab
45.35367462506,-75.7586279824627,dentist,Baseline Dental
45.3534232517839,-75.7591723032548,doctors,Dr. Shelly Jordon Clinical Psychologist
45.3535274388403,-75.7590134661896,dentist,Dr. H. Duong
45.3533957591414,-75.7591462355359,dentist,Dr. Lily Wong Family Dentistry
45.3532846989244,-75.7595488183453,doctors,Dr. A Malik
45.353257122463,-75.7595137819901,doctors,Dr. Selwyn X. De Souza
45.3533705296129,-75.7593662604942,doctors,Dr. K.A. Beauchamp Optometry
45.3905481258629,-75.7564217817284,doctors,Dr. Rick McCendie/Dr. Francine Chappus
45.3905382352172,-75.7564931117244,clinic,Ottawa Institute of Cognitive Behaviour Therapy
45.3904424300639,-75.7563010823227,clinic,Back on Track Physiotherapy
45.3904977506248,-75.7564422335721,clinic,Solefit
45.3917513480635,-75.7541415687891,clinic,Poised Massage Therapy
45.3917249450685,-75.7551500793789,clinic,Realign and Flow
45.3917343328,-75.755087047467,clinic,The Massage Space
45.3917550361008,-75.7551393505428,clinic,Core Connections Physiotherapy
44.0059486652478,-77.1468548793142,pharmacy,Rexall
43.4539666460211,-80.4933252789311,dentist,Miceli Denture Clinic
45.2574725886715,-75.3697756524464,clinic,Russell Medical Centre
45.2574593452645,-75.3699017162701,pharmacy,PharmaChoice
45.2610409324905,-75.3601787085888,doctors,Russell Chiropractic
45.3004287527883,-75.9064709243032,dentist,Terry Fox Dental
42.8387972306257,-80.3071612816096,dentist,Malo Family and Cosmetic Dentistry
49.2186776343661,-122.951675006716,clinic,PrimceCare Medical Centre & Clinic
49.2187409177351,-122.951424303992,pharmacy,Edmonds Pharmacy
49.2163777239544,-122.592445160705,clinic,The Grey Clinic
45.2689197538356,-75.3111827126832,dentist,Imagine Orthodontics
45.2688744915584,-75.3035733695252,pharmacy,Remedy'sRx
45.2700400790137,-75.2934614415367,doctors,Adio Chiropractic
45.2710725618467,-75.2917045108125,clinic,Embrun Medical Clinic
45.2739265998772,-75.2748093600427,clinic,Embrun Chiropractic Clinic
45.27364069316,-75.276930903555,doctors,Gentle Beginnings Midwifery
43.71980641652,-79.5696063568733,dentist,Kipling Dental Centre
45.2801056550777,-75.9073140599435,clinic,Living Science Wellness Centre
49.2827959247013,-122.827757620751,clinic,Newport Medical Clinic
49.176946066303,-122.888725069865,pharmacy,Pharmasave
45.2768883453636,-75.9051848050803,clinic,Saterra
45.257230938403,-75.9198846515899,clinic,Stittsville Integrative Medicine Centre
45.3477017646776,-75.7087861687078,dentist,Citiplace Dental
45.2576970560385,-75.9202832110858,doctors,Stittsville Wellness
45.5562446891011,-73.570506258936,pharmacy,Familiprix
45.2554277395733,-75.9162650105234,clinic,West Physio
45.533614472542,-73.5742536402068,dentist,Dr. Catherine Lau
45.478928337848,-75.5116698737856,doctors,Dr. Imane Bidari
45.4790092232136,-75.5116913314578,doctors,Dr. B. Racheb&Dr. B. Mijavec
45.4800671870321,-75.5090520377865,clinic,Orleans Integrative Medicine
45.4805730348887,-75.5095536108724,doctors,Cabinet D'Orthophonie - Vicki Laframboise
44.5879788853422,-75.6822026275169,dentist,Boardwalk Dental Care
45.4903195957179,-75.4865751262364,clinic,Taylor Creek Psychological Services
45.4903317494775,-75.4864115114865,clinic,Massage & Ortho Clinic
49.2286474890959,-65.7351831356911,clinic,C.L.S.C Mont-Louis
49.2266110219009,-124.035147974119,dentist,Woodgrove Dental Clinic
43.7761810856083,-79.3248523534547,pharmacy,Food Basics
53.2670585801979,-113.550969858829,pharmacy,Rexall
45.4886497529676,-75.4852366201186,pharmacy,Taylor Creek Pharmacy
45.3429861897712,-75.7618897162636,clinic,Canadian Cannabis Clinics
45.3428136902039,-75.7624973204247,dentist,Centrepointe Dental
45.342864065442,-75.7624336179606,clinic,Filosofi Laser & Massage Clinic
45.3429229902213,-75.7625042774043,clinic,Bayshore Home Health
45.3429811606293,-75.7626524694524,pharmacy,PharmaChoice
45.5853606546978,-75.4162838156711,dentist,"Dr. Guy Lacoste, orthodontiste"
48.1620632183971,-65.8594259071373,dentist,Clinique dentaire Baie-des-chaleurs
43.4431088962882,-80.4954313159225,pharmacy,Queen's Pharmacy
45.4377801502457,-75.6562725394974,doctors,Les Ateliers de L'Élan
45.4387290655039,-75.6557554598906,doctors,McArthur Family Medical Centre
52.8333076638233,-110.861676374923,pharmacy,I.D.A.
43.5821190723835,-79.7145478191113,clinic,Connect Cognitive Therapy
45.379972930086,-75.7458674568904,clinic,Laserderm
53.2762643406344,-113.551422816877,pharmacy,Shoppers Drug Mart
53.2729872679506,-113.549563459296,clinic,Care Plus Medical Clinic
53.2730113240127,-113.54953537992,pharmacy,Pharmasave
50.4504834658503,-104.596718401576,doctors,Queen City Medical Specialists
50.4458080402601,-104.531148868526,dentist,Sunterra Dental
43.6557635633134,-79.386432854966,pharmacy,Victor Pharmacy
44.8490727384452,-75.3164520799323,pharmacy,Gilmer Pharmacy Pharmachoice
45.3346834955827,-75.7233913835306,clinic,Baby Snuggles Ultrasound
45.3347796360121,-75.7230601307172,clinic,Eshmun Medical Clinic
45.3348286701457,-75.7232700135726,clinic,Pro Care Physiotherapy
45.3347164364622,-75.7232934829015,doctors,Zoemed Clinic
45.3348588449971,-75.7231244199145,pharmacy,PharmaChoice
45.349039264967,-75.7333001341862,doctors,Crestview Family Chiropractic
45.3346938891426,-75.7235630449076,dentist,Nepean Family Dental
45.3490317212542,-75.7333866354269,dentist,The Dental Health Practice
45.405817271236,-75.6279476579222,dentist,Innes Dental Centre
43.7330377535936,-79.5889027552642,pharmacy,John Garland Pharmacy & Walkin Clinic
43.7331772284624,-79.5882885293996,dentist,West Humber Dentistry
50.4282904493607,-104.536731551315,dentist,Windsor Dental Office
50.4504639360159,-104.596553529541,pharmacy,Wellness Pharmacy
50.4475264980488,-104.594445061798,pharmacy,The Medical Shoppe
50.4351174256765,-104.556450649083,clinic,RJ Medical Clinic
44.7976621676924,-76.680280178655,clinic,Chiropractic Centre
