lat,lon,date,hectares,elevation
49.6056,-116.1708,2014-04-13,0.009,979.0
54.539,-108.46765,2014-04-13,1.0,475.0
53.234784,-105.718216,2014-04-13,0.1,448.0
54.1037,-122.9081,2014-04-13,0.2,783.0
50.2571,-121.4702,2014-04-13,0.3,255.0
56.237167,-113.662867,2014-04-14,0.01,589.0
56.17685,-113.942183,2014-04-14,0.4,558.0
56.491667,-113.20735,2014-04-14,0.1,608.0
56.3838,-114.0457,2014-04-14,0.1,622.0
56.220367,-114.3891,2014-04-14,13.5,625.0
56.4196,-113.526,2014-04-14,2.0,554.0
56.717367,-116.138767,2014-04-14,0.2,697.0
43.50067,-65.69162,2014-04-14,0.4,5.0
45.79576,-63.31633,2014-04-14,0.1,7.0
52.401,-122.2593,2014-04-14,0.009,887.0
49.7458,-119.6909,2014-04-14,0.009,739.0
50.3129,-119.2124,2014-04-14,0.009,843.0
56.283483,-115.791217,2014-04-14,0.1,597.0
52.701367,-115.372967,2014-04-14,0.01,990.0
44.33669,-66.09303,2014-04-14,0.14,40.0
49.5121,-120.4817,2014-04-14,1.2,868.0
50.1667,-120.6199,2014-04-14,0.009,821.0
52.375,-119.1333,2014-04-14,22.5,1554.0
45.85822,-65.86987,2014-04-14,0.1,18.0
46.0248,-78.2266,2014-04-14,4.19999980927,380.0
56.389167,-112.1312,2014-04-14,0.01,512.0
50.5737,-121.2569,2014-04-14,0.009,881.0
52.1006,-94.3014,2014-04-14,0.10000000149,331.0
59.7917,-121.8503,2014-04-14,55.9,450.0
56.74715,-118.44395,2014-04-14,0.5,769.0
55.69545,-104.75905,2014-04-14,3.0,405.0
45.91417,-66.71117,2014-04-14,4.8,127.0
56.192133,-113.855967,2014-04-14,0.1,552.0
56.199367,-114.727317,2014-04-14,0.1,610.0
54.303317,-114.79655,2014-04-15,0.1,671.0
54.1679,-123.7742,2014-04-15,0.1,862.0
52.831,-119.3194,2014-04-15,0.3,789.0
52.2733,-122.1551,2014-04-15,0.009,777.0
50.9086925,-94.0613687,2014-04-15,95.0,417.0
56.219333,-114.40245,2014-04-15,0.01,621.0
53.8387,-122.3061,2014-04-15,0.05,868.0
45.7615,-64.6965,2014-04-15,0.1,6.0
49.6368,-125.1109,2014-04-15,0.009,186.0
52.8041,-119.2782,2014-04-15,0.3,811.0
51.1109,-120.11,2014-04-15,0.009,691.0
52.4105249,-92.6964114,2014-04-16,50.0,382.0
49.9898,-125.2904,2014-04-16,0.009,111.0
49.6006,-114.438633,2014-04-16,0.01,1325.0
46.3637,-78.78409999999998,2014-04-16,0.10000000149,214.0
54.1127242,-88.32568929999998,2014-04-16,100.0,137.0
53.105,-120.8294,2014-04-16,0.2,1412.0
54.0592,-128.611,2014-04-17,0.6,97.0
54.9209,-127.2981,2014-04-17,0.009,460.0
55.2294,-124.6881,2014-04-17,0.1,1081.0
49.182,-119.4401,2014-04-17,0.5,986.0
52.842267,-104.13365,2014-04-17,0.1,463.0
54.13885,-115.58715,2014-04-17,0.01,737.0
48.5668,-123.6323,2014-04-17,0.009,251.0
49.277267,-114.006867,2014-04-17,0.01,1492.0
49.27845,-114.004167,2014-04-17,0.01,1485.0
55.202595,-112.524359,2014-04-17,0.01,559.0
48.5794,-83.1049,2014-04-18,0.10000000149,331.0
49.9116,-123.1649,2014-04-18,0.009,386.0
53.539883,-117.803983,2014-04-18,0.01,1146.0
53.611283,-117.711383,2014-04-18,0.01,1148.0
50.1863,-123.3951,2014-04-18,1.6,507.0
51.7867,-121.0275,2014-04-19,0.1,979.0
55.688275,-115.097246,2014-04-19,0.1,711.0
52.022667,-115.106667,2014-04-19,0.01,1206.0
46.12,-80.13729999999998,2014-04-19,2.5,209.0
49.7146,-123.0763,2014-04-19,0.1,310.0
48.8415,-80.83979999999998,2014-04-19,0.5,288.0
49.7288,-86.4103,2014-04-19,0.10000000149,335.0
51.633333,-115.109283,2014-04-19,0.01,1360.0
54.401,-123.4286,2014-04-19,4.9,798.0
47.0525,-80.69119999999998,2014-04-19,0.10000000149,327.0
50.7836,-121.1226,2014-04-19,10.6,350.0
50.5633,-123.1927,2014-04-19,0.009,407.0
56.388033,-111.276233,2014-04-20,0.01,762.0
46.1131,-81.2672,2014-04-20,0.10000000149,300.0
49.1745,-119.5981,2014-04-20,0.009,462.0
50.7711,-119.2985,2014-04-20,0.009,373.0
49.6247,-115.6832,2014-04-20,0.1,777.0
45.48503,-66.41123,2014-04-20,0.8,53.0
50.0322,-116.9097,2014-04-20,2.0,593.0
49.8763,-125.7073,2014-04-20,0.009,258.0
50.8609,-118.8492,2014-04-20,0.009,1154.0
52.397117,-115.098883,2014-04-20,0.01,1045.0
43.81996,-65.01812,2014-04-20,0.1,17.0
44.97727,-62.16861,2014-04-20,0.0001,6.0
45.73675,-63.86765,2014-04-20,0.01,7.0
49.005,-88.0211,2014-04-21,0.10000000149,181.0
50.2207,-121.5858,2014-04-21,0.1,177.0
50.2635,-114.316067,2014-04-21,0.01,1405.0
49.9524,-94.4518,2014-04-21,0.10000000149,340.0
46.451,-80.84269999999998,2014-04-21,0.40000000596,230.0
59.553183,-117.5359,2014-04-21,0.3,347.0
59.642667,-118.307167,2014-04-21,0.1,603.0
59.392583,-117.110483,2014-04-22,1.39,348.0
51.2112,-120.1577,2014-04-22,0.009,401.0
58.669033,-105.8581,2014-04-22,1.0,303.0
58.699017,-118.691967,2014-04-22,0.01,342.0
57.763167,-109.483167,2014-04-22,2.0,544.0
58.876067,-118.885233,2014-04-22,4.09,332.0
58.3144,-119.07975,2014-04-22,0.01,479.0
59.309367,-117.729117,2014-04-22,0.61,351.0
58.302067,-119.105083,2014-04-22,0.3,532.0
50.9445,-120.2578,2014-04-22,0.009,423.0
57.169333,-114.695383,2014-04-23,23.7,564.0
50.026,-126.3022,2014-04-23,0.009,916.0
57.411167,-113.816667,2014-04-23,1.1,775.0
49.0421,-118.2392,2014-04-23,0.009,756.0
49.3362,-120.0488,2014-04-23,0.6,540.0
50.2682,-118.6374,2014-04-23,0.009,922.0
52.956,-123.138,2014-04-23,0.009,1203.0
49.3158,-121.8746,2014-04-23,0.5,61.0
50.2658,-118.6314,2014-04-23,0.009,726.0
56.6104,-129.6574,2014-04-23,0.01,531.0
50.1653,-120.6164,2014-04-23,0.009,821.0
49.308467,-114.404883,2014-04-23,0.01,1416.0
54.42565,-109.540567,2014-04-23,1.5,514.0
49.2108,-119.9325,2014-04-23,0.009,633.0
55.6357,-122.1129,2014-04-23,0.3,616.0
47.9485,-83.70489999999998,2014-04-23,0.10000000149,428.0
59.1615,-122.3106,2014-04-23,1.9,433.0
50.1249,-120.7121,2014-04-24,0.009,705.0
50.8081,-119.3524,2014-04-24,0.009,412.0
54.505817,-118.495467,2014-04-24,0.01,947.0
54.516967,-118.576583,2014-04-24,0.01,916.0
54.4157,-126.1148,2014-04-24,0.009,784.0
50.1401,-120.7114,2014-04-24,0.009,615.0
57.905033,-116.495333,2014-04-24,0.01,681.0
50.306,-120.8318,2014-04-24,0.009,924.0
57.891567,-116.473717,2014-04-24,0.01,654.0
57.824617,-116.401817,2014-04-24,0.02,617.0
50.7047,-119.9057,2014-04-24,0.009,862.0
57.65765,-118.47555,2014-04-24,0.01,747.0
54.2818,-122.282,2014-04-24,11.0,834.0
50.7977,-121.9993,2014-04-24,0.009,477.0
50.2939,-120.3222,2014-04-24,0.009,1125.0
51.5106,-120.7268,2014-04-24,0.009,1135.0
50.1843,-120.3831,2014-04-24,0.009,713.0
53.729583,-109.137717,2014-04-24,0.2,653.0
56.343083,-116.704683,2014-04-24,0.01,676.0
54.571233,-116.8517,2014-04-25,0.01,777.0
58.287083,-115.0203,2014-04-25,0.01,263.0
57.186295,-111.09245,2014-04-25,0.01,493.0
50.5521,-116.2498,2014-04-25,0.1,1318.0
54.934933,-117.702133,2014-04-25,0.01,720.0
48.889,-124.421,2014-04-25,0.5,658.0
56.354167,-115.056967,2014-04-25,0.25,600.0
58.065051,-113.735918,2014-04-25,32.4,286.0
58.041843,-113.869991,2014-04-25,0.3,299.0
58.395,-116.62795,2014-04-25,0.5,304.0
58.2997,-115.00095,2014-04-25,0.5,262.0
55.9215,-115.856667,2014-04-25,0.27,684.0
56.722583,-108.5511,2014-04-25,11438.3,445.0
54.997683,-102.6788,2014-04-25,0.5,310.0
56.6136,-115.01805,2014-04-25,0.2,611.0
56.901533,-115.028567,2014-04-26,0.5,508.0
55.457483,-117.74585,2014-04-26,0.01,673.0
48.8391,-123.8267,2014-04-26,0.009,170.0
51.417,-115.1004,2014-04-26,0.01,1583.0
56.509017,-116.004233,2014-04-26,0.2,596.0
51.267733,-114.968933,2014-04-26,0.01,1384.0
52.4388,-126.372,2014-04-26,0.009,118.0
55.867917,-114.495933,2014-04-26,0.3,627.0
54.0955,-124.6061,2014-04-26,0.009,786.0
59.497917,-116.170017,2014-04-26,0.02,478.0
51.4038,-115.063117,2014-04-26,0.01,1540.0
55.590883,-112.69275,2014-04-26,0.8,614.0
51.391533,-115.105783,2014-04-26,0.01,1579.0
48.0087,-83.8159,2014-04-27,0.20000000298,434.0
56.710617,-115.26225,2014-04-27,0.4,514.0
59.841817,-116.558983,2014-04-27,0.8,312.0
49.5878,-90.5682,2014-04-27,0.10000000149,483.0
59.062932,-118.333457,2014-04-27,0.95,348.0
58.046378,-113.927353,2014-04-27,0.2,294.0
59.918283,-116.62105,2014-04-27,4.2,301.0
56.594017,-113.506683,2014-04-27,0.01,532.0
58.46255,-114.575867,2014-04-27,0.05,233.0
59.9263,-128.8753,2014-04-27,0.5,755.0
58.104033,-103.1556,2014-04-27,0.1,407.0
59.3982,-115.775983,2014-04-27,4.76,779.0
52.76185,-115.350333,2014-04-27,0.05,1070.0
57.14605,-103.931017,2014-04-27,5121.6,398.0
47.9429,-83.68989999999998,2014-04-27,0.10000000149,431.0
59.9022,-133.8075,2014-04-27,0.2,668.0
54.2788,-124.8349,2014-04-27,28.0,896.0
56.595267,-113.507683,2014-04-27,0.01,531.0
50.1836,-119.1496,2014-04-28,0.009,1249.0
56.32975,-103.24895,2014-04-28,0.1,347.0
59.4879,-118.553,2014-04-28,0.02,716.0
50.155,-119.2185,2014-04-28,0.009,1377.0
50.2582,-121.6095,2014-04-28,0.009,178.0
49.7763,-124.3599,2014-04-28,0.009,25.0
59.9605,-123.1155,2014-04-29,0.1,443.0
48.45,-123.8842,2014-04-29,2.6,366.0
55.488617,-116.040706,2014-04-29,0.01,599.0
55.907383,-110.7325,2014-04-29,0.01,487.0
59.585017,-117.403283,2014-04-29,0.4,330.0
59.168617,-117.333333,2014-04-30,0.89,375.0
54.890209,-117.33734,2014-04-30,0.1,690.0
55.5303,-102.326233,2014-04-30,0.3,288.0
48.6885,-91.2261,2014-04-30,0.20000000298,446.0
49.8327,-119.7633,2014-04-30,0.009,1040.0
53.3828,-126.8899,2014-04-30,3750.0,909.0
49.5967,-85.61199999999998,2014-04-30,0.300000011921,307.0
58.980567,-118.8623,2014-04-30,0.01,348.0
51.137583,-114.903333,2014-05-01,0.01,1272.0
48.4251,-123.5261,2014-05-01,0.2,122.0
53.9507,-123.9592,2014-05-01,0.009,748.0
49.9641,-121.5047,2014-05-01,0.009,169.0
55.6994,-121.5635,2014-05-01,3.5,653.0
48.6308,-124.4715,2014-05-01,0.009,647.0
53.809,-122.4976,2014-05-01,0.06,868.0
50.4697,-119.7607,2014-05-02,0.009,616.0
55.986483,-114.847583,2014-05-02,0.01,654.0
43.77102,-66.00531,2014-05-02,5.2,27.0
49.5605,-120.7415,2014-05-02,0.009,840.0
45.6439,-80.4257,2014-05-02,0.300000011921,198.0
58.576485,-117.117482,2014-05-02,0.01,332.0
49.924767,-113.98405,2014-05-03,0.01,1476.0
54.4649,-124.2773,2014-05-03,0.1,803.0
50.3086,-121.3974,2014-05-03,0.8,192.0
53.979,-122.7632,2014-05-03,0.3,695.0
48.7732,-123.7317,2014-05-03,0.1,55.0
50.4834,-121.3031,2014-05-03,0.15,280.0
53.9907,-122.8715,2014-05-03,0.02,766.0
57.17125,-102.713217,2014-05-03,5.0,335.0
50.7889,-121.1196,2014-05-03,2.0,316.0
52.765533,-115.315733,2014-05-03,0.01,1071.0
55.290317,-117.910483,2014-05-03,0.01,858.0
49.7912,-84.49389999999998,2014-05-03,1.0,201.0
46.2522,-81.39239999999998,2014-05-03,0.10000000149,219.0
52.477466,-115.779089,2014-05-03,0.01,1328.0
54.5514,-118.60445,2014-05-03,0.01,871.0
49.9093,-115.8064,2014-05-03,0.009,879.0
48.5275,-80.08499999999998,2014-05-03,1.89999997616,353.0
49.5155,-82.4278,2014-05-03,0.10000000149,207.0
55.559467,-102.238733,2014-05-04,0.1,297.0
58.649035,-107.830326,2014-05-04,0.1,410.0
55.191167,-114.614667,2014-05-04,0.1,799.0
56.6273,-115.3882,2014-05-04,0.1,521.0
55.6182,-128.2612,2014-05-04,0.009,804.0
56.9895,-113.09835,2014-05-04,0.9,519.0
54.0802,-128.2278,2014-05-04,0.15,1014.0
55.189667,-114.6505,2014-05-04,0.16,742.0
50.0061,-84.5702,2014-05-04,18.0,153.0
56.238,-120.7403,2014-05-04,0.009,687.0
57.8697,-120.8671,2014-05-04,0.2,548.0
58.0957,-121.0927,2014-05-05,5.4,467.0
56.179033,-116.52665,2014-05-05,0.5,712.0
58.104238,-103.139375,2014-05-05,2.0,412.0
58.188183,-117.919217,2014-05-05,0.01,423.0
57.882583,-116.14815,2014-05-05,0.01,779.0
54.7201,-114.11795,2014-05-05,0.01,630.0
56.252083,-116.93725,2014-05-05,0.3,624.0
56.1119,-116.9813,2014-05-05,0.1,611.0
56.381867,-116.6903,2014-05-05,0.01,682.0
56.465833,-115.600333,2014-05-05,0.33,584.0
56.679133,-115.414383,2014-05-05,0.3,512.0
56.114217,-116.467033,2014-05-05,0.1,738.0
57.216283,-117.997133,2014-05-05,0.01,730.0
53.603517,-115.246067,2014-05-05,0.01,805.0
58.113138,-103.163667,2014-05-05,0.1,399.0
57.098767,-118.404517,2014-05-05,0.1,744.0
58.897,-121.8393,2014-05-05,0.9,507.0
54.314117,-117.275167,2014-05-05,0.1,1008.0
58.111699,-103.162533,2014-05-05,0.1,398.0
56.4338,-116.10675,2014-05-05,1.04,559.0
57.21305,-119.43685,2014-05-05,0.5,720.0
54.197,-116.7114,2014-05-05,0.01,1004.0
57.312983,-117.496317,2014-05-05,0.5,646.0
57.86805,-116.351983,2014-05-05,10.59,676.0
56.993783,-118.43225,2014-05-05,0.01,722.0
57.18485,-119.417083,2014-05-05,0.1,735.0
56.020833,-116.5425,2014-05-05,0.01,741.0
45.6718,-77.4516,2014-05-06,0.10000000149,242.0
54.79435,-115.1622,2014-05-06,0.1,1022.0
49.1643,-80.1803,2014-05-06,0.10000000149,358.0
59.94425,-115.891233,2014-05-06,0.2,304.0
55.175083,-102.932133,2014-05-06,0.1,321.0
46.2665,-81.43009999999998,2014-05-06,0.20000000298,233.0
59.557083,-111.372333,2014-05-06,0.01,224.0
46.6201,-81.44209999999998,2014-05-06,0.10000000149,362.0
56.468083,-116.390683,2014-05-06,0.01,576.0
59.129517,-105.59575,2014-05-06,0.1,295.0
56.471033,-116.398467,2014-05-06,0.01,582.0
58.0554,-113.3357,2014-05-06,0.5,460.0
58.058383,-113.364783,2014-05-06,0.25,447.0
53.199217,-117.504283,2014-05-07,0.01,1335.0
59.128642,-105.612356,2014-05-07,0.1,299.0
46.3391,-80.79269999999998,2014-05-07,0.40000000596,226.0
58.605533,-115.8667,2014-05-07,0.2,365.0
50.246,-121.4905,2014-05-07,0.1,252.0
56.751883,-116.57505,2014-05-07,1.36,658.0
46.1388,-81.87949999999998,2014-05-07,0.20000000298,204.0
56.6867,-121.7002,2014-05-07,0.009,885.0
57.47095,-117.50285,2014-05-07,0.01,667.0
47.0256,-81.8452,2014-05-07,0.300000011921,383.0
47.8887,-81.8006,2014-05-07,0.20000000298,368.0
54.7868,-111.864583,2014-05-07,0.01,578.0
49.2395,-119.8179,2014-05-07,0.009,486.0
58.204983,-115.6083,2014-05-07,0.1,280.0
58.11833,-103.153023,2014-05-07,0.1,401.0
56.31395,-114.3443,2014-05-08,0.01,696.0
58.205417,-118.313233,2014-05-08,0.4,632.0
58.18225,-118.356367,2014-05-08,2.13,655.0
52.6882,-122.5302,2014-05-08,0.009,681.0
54.2673,-122.1991,2014-05-08,0.1,668.0
54.512305,-118.521839,2014-05-08,0.01,904.0
55.667533,-119.280733,2014-05-08,0.01,881.0
57.179817,-114.459267,2014-05-08,0.01,645.0
54.4798,-123.0916,2014-05-08,0.009,836.0
55.6733,-122.1728,2014-05-08,0.02,1205.0
57.295,-121.0212,2014-05-08,0.009,822.0
46.857,-81.5913,2014-05-08,3.0,413.0
55.4541,-121.9495,2014-05-08,0.5,1386.0
52.3569,-115.46645,2014-05-08,0.93,1164.0
46.7409,-81.019,2014-05-08,0.10000000149,377.0
53.6998,-121.2749,2014-05-08,0.009,1291.0
53.235067,-105.723067,2014-05-08,0.1,444.0
58.593767,-108.91815,2014-05-08,3312.6,381.0
59.051283,-110.880617,2014-05-08,0.08,259.0
58.35805,-118.089983,2014-05-08,0.4,409.0
58.898933,-110.903467,2014-05-08,0.42,270.0
54.692058,-117.61619,2014-05-08,0.01,853.0
54.2682,-122.1979,2014-05-08,0.009,662.0
58.567367,-116.742367,2014-05-08,0.04,340.0
52.685067,-115.8746,2014-05-08,0.1,1193.0
48.6103,-85.41599999999998,2014-05-08,0.10000000149,358.0
58.6089,-117.706233,2014-05-08,13.6,526.0
58.409583,-118.04485,2014-05-08,0.8,416.0
58.262467,-118.14645,2014-05-09,0.01,433.0
58.191083,-117.958767,2014-05-09,0.01,425.0
57.45,-117.716667,2014-05-09,0.01,710.0
58.116983,-109.294517,2014-05-09,10900.2,433.0
56.227483,-113.7423,2014-05-09,1.0,563.0
48.4678,-84.6182,2014-05-09,0.10000000149,385.0
51.39225,-115.097183,2014-05-09,0.01,1568.0
57.423567,-116.428267,2014-05-09,0.5,506.0
58.2375,-119.125633,2014-05-09,0.2,619.0
58.239483,-119.08375,2014-05-09,0.29,618.0
56.5793,-114.265317,2014-05-09,0.01,752.0
55.810867,-115.119533,2014-05-09,0.3,655.0
56.731417,-114.480883,2014-05-09,0.01,773.0
57.433983,-118.834967,2014-05-09,0.01,727.0
55.011767,-112.069967,2014-05-09,0.14,585.0
57.530533,-118.057167,2014-05-09,0.08,722.0
48.4735,-84.6734,2014-05-09,0.10000000149,411.0
58.790167,-111.021633,2014-05-09,0.08,271.0
56.532883,-114.850617,2014-05-09,0.01,687.0
57.602633,-115.184267,2014-05-09,0.2,405.0
57.2967,-116.240367,2014-05-09,0.1,576.0
58.73465,-117.235183,2014-05-09,0.01,357.0
49.652383,-114.60865,2014-05-09,0.05,1444.0
59.891233,-117.89295,2014-05-09,25.66,653.0
59.1782,-119.80605,2014-05-09,0.3,500.0
49.4726,-117.3404,2014-05-09,0.009,1308.0
59.1813,-122.5017,2014-05-09,0.3,428.0
58.954717,-117.751467,2014-05-09,0.01,342.0
58.655,-117.158333,2014-05-09,0.01,347.0
57.303617,-116.252833,2014-05-09,0.01,580.0
57.270017,-116.06265,2014-05-09,0.1,569.0
57.642833,-118.464883,2014-05-09,0.26,752.0
56.833333,-118.55,2014-05-09,0.01,822.0
56.625,-117.338233,2014-05-09,0.01,588.0
59.286333,-106.361667,2014-05-09,1700.5,301.0
56.5393,-114.880733,2014-05-09,0.01,687.0
59.27,-106.31,2014-05-09,4.0,228.0
56.491667,-113.935,2014-05-09,0.5,618.0
50.1137,-119.3341,2014-05-09,0.4,777.0
58.656333,-117.993167,2014-05-09,0.5,381.0
56.368683,-113.79705,2014-05-09,0.2,548.0
57.1066,-116.237733,2014-05-09,0.01,666.0
56.689,-115.101833,2014-05-09,0.01,596.0
57.4263,-116.4053,2014-05-09,0.3,510.0
56.542,-115.633333,2014-05-09,2.79,573.0
57.441833,-116.419833,2014-05-09,0.4,516.0
58.179117,-118.3803,2014-05-09,0.2,663.0
57.259333,-114.664833,2014-05-09,0.1,511.0
58.416667,-118.0,2014-05-09,0.14,414.0
59.1972,-121.9837,2014-05-09,2.9,502.0
50.81065,-114.627267,2014-05-09,0.01,1442.0
57.383333,-117.133333,2014-05-09,0.1,436.0
58.503167,-117.887267,2014-05-09,0.1,424.0
56.71,-115.256667,2014-05-09,0.28,518.0
56.851017,-116.185317,2014-05-09,0.02,797.0
56.708583,-115.256317,2014-05-09,0.01,523.0
57.25,-115.333333,2014-05-09,0.3,482.0
58.429767,-118.686667,2014-05-09,0.17,493.0
56.84805,-116.18515,2014-05-09,0.02,776.0
59.747433,-110.301733,2014-05-09,0.08,313.0
58.170667,-118.38285,2014-05-09,2.6,658.0
58.43655,-118.716583,2014-05-09,2.08,492.0
58.622817,-118.88725,2014-05-09,0.02,509.0
56.673467,-116.438517,2014-05-09,0.8,669.0
57.7108,-120.8823,2014-05-09,0.2,658.0
57.199833,-114.996167,2014-05-09,0.1,485.0
55.475833,-114.134167,2014-05-09,0.01,760.0
57.114867,-116.283567,2014-05-09,0.01,649.0
55.597667,-115.614333,2014-05-09,0.2,686.0
55.8985,-115.912,2014-05-09,0.01,696.0
57.553517,-116.22485,2014-05-09,0.1,653.0
57.399783,-116.9564,2014-05-09,0.01,428.0
56.799117,-114.924383,2014-05-09,0.01,641.0
56.17245,-116.297633,2014-05-09,0.01,700.0
56.298417,-116.403217,2014-05-09,0.01,721.0
57.420833,-116.411783,2014-05-09,0.4,509.0
58.498467,-117.98175,2014-05-09,0.03,432.0
51.5151707,-81.54578979999998,2014-05-09,2800.0,73.0
55.438333,-114.357167,2014-05-09,0.4,720.0
58.741667,-117.225,2014-05-09,0.09,362.0
57.6983,-121.1341,2014-05-09,0.1,686.0
57.6619,-121.0499,2014-05-09,0.2,693.0
58.500217,-117.979983,2014-05-09,0.5,433.0
49.401,-124.7097,2014-05-10,0.009,212.0
51.635367,-115.1355,2014-05-10,0.01,1470.0
54.441033,-114.78325,2014-05-10,0.01,721.0
48.0305,-82.33069999999998,2014-05-10,0.10000000149,333.0
48.8807,-84.4941,2014-05-10,0.40000000596,327.0
45.84563,-66.73188,2014-05-10,0.2,80.0
58.41385,-116.264067,2014-05-10,0.1,279.0
51.474733,-115.128967,2014-05-10,0.01,1573.0
51.391683,-115.108683,2014-05-10,0.01,1583.0
48.0846,-82.05469999999998,2014-05-10,0.10000000149,386.0
51.39155,-115.10705,2014-05-10,0.01,1580.0
51.287167,-115.1252,2014-05-10,0.01,1583.0
49.7754,-94.6993,2014-05-10,0.10000000149,346.0
50.1908,-119.3313,2014-05-10,1.5,478.0
50.408683,-114.48405,2014-05-10,0.01,1415.0
57.52425,-107.005967,2014-05-10,78256.89999999998,490.0
49.677183,-114.593167,2014-05-10,0.01,1542.0
51.154,-114.989167,2014-05-10,0.01,1285.0
51.269767,-115.023167,2014-05-10,0.01,1486.0
59.921933,-107.302017,2014-05-10,30.0,472.0
54.3536,-125.8102,2014-05-10,0.15,952.0
48.9987,-123.855,2014-05-11,0.25,133.0
49.781,-86.2561,2014-05-11,0.10000000149,318.0
50.2529,-114.3375,2014-05-11,0.01,1464.0
51.404217,-115.054633,2014-05-11,0.01,1526.0
51.57475,-114.988717,2014-05-11,0.01,1369.0
50.868667,-114.707617,2014-05-11,0.01,1463.0
56.29178,-117.316924,2014-05-11,0.01,509.0
48.5343,-89.3875,2014-05-11,0.10000000149,439.0
50.0636,-124.8135,2014-05-11,0.009,0.0
59.471983,-110.380333,2014-05-11,0.01,299.0
50.2533,-114.336267,2014-05-11,0.01,1464.0
59.448333,-106.025,2014-05-11,1289.8,420.0
51.403933,-115.06305,2014-05-11,0.01,1540.0
51.403317,-115.06495,2014-05-11,0.01,1528.0
51.2886,-115.142783,2014-05-11,0.01,1597.0
51.4036,-115.066967,2014-05-11,0.01,1564.0
51.394833,-115.085467,2014-05-11,0.01,1555.0
51.392317,-115.09855,2014-05-11,0.01,1569.0
51.391733,-115.102633,2014-05-11,0.01,1576.0
56.706133,-115.2549,2014-05-11,0.2,510.0
48.135,-80.8985,2014-05-11,7.0,333.0
51.166183,-114.96825,2014-05-11,0.01,1286.0
51.28655,-115.105683,2014-05-11,0.01,1630.0
51.677783,-114.994383,2014-05-11,0.01,1308.0
49.836617,-113.961633,2014-05-11,0.01,1473.0
59.2375,-121.1918,2014-05-11,1.2,635.0
51.476717,-115.097917,2014-05-11,0.01,1523.0
48.843,-124.2112,2014-05-11,0.001,309.0
49.437867,-114.32845,2014-05-11,0.01,1318.0
51.4764,-115.13535,2014-05-11,0.01,1552.0
49.897433,-114.57075,2014-05-11,0.01,1617.0
49.975917,-114.406517,2014-05-11,0.05,1518.0
48.9449,-93.9279,2014-05-11,0.10000000149,353.0
54.5091,-123.7134,2014-05-11,0.04,802.0
53.54775,-117.145733,2014-05-12,0.01,1072.0
52.850467,-116.87085,2014-05-12,0.01,1541.0
52.8604,-116.970167,2014-05-12,0.01,1581.0
53.8064,-116.34415,2014-05-12,0.25,883.0
55.926317,-110.6957,2014-05-12,0.01,499.0
59.6103,-120.9175,2014-05-12,1.6,460.0
51.57345,-114.993667,2014-05-12,0.01,1379.0
52.361517,-115.009867,2014-05-12,0.01,986.0
51.6362,-115.092017,2014-05-12,0.01,1348.0
46.1985,-77.8815,2014-05-12,0.10000000149,190.0
51.270567,-114.999833,2014-05-12,0.01,1464.0
50.828,-119.6712,2014-05-12,0.009,369.0
47.0028,-81.5912,2014-05-12,0.5,438.0
51.2693,-114.96865,2014-05-12,0.01,1379.0
58.665167,-119.407667,2014-05-12,0.2,352.0
55.7486,-120.0404,2014-05-12,0.9,828.0
51.6597,-123.0189,2014-05-12,1.0,1227.0
50.602,-120.316,2014-05-12,0.009,866.0
49.66875,-114.58955,2014-05-12,0.01,1515.0
50.8113,-114.63005,2014-05-12,0.01,1453.0
49.67145,-114.5917,2014-05-12,0.01,1517.0
47.4074,-82.2107,2014-05-12,1.0,447.0
58.320979,-103.348077,2014-05-12,5.0,408.0
51.744,-122.9245,2014-05-12,0.0,1112.0
56.879783,-117.462767,2014-05-12,0.1,467.0
54.12075,-115.849633,2014-05-12,0.01,787.0
49.44187,-114.41792,2014-05-12,0.01,1387.0
48.4371,-123.2505,2014-05-12,0.1,0.0
53.8991,-121.8729,2014-05-13,0.01,1197.0
49.9271,-119.5363,2014-05-13,0.009,525.0
53.6082,-120.6613,2014-05-13,0.2,784.0
54.3304,-121.3293,2014-05-13,0.2,1136.0
53.4242,-120.4977,2014-05-13,0.009,1135.0
53.5338,-120.6694,2014-05-13,0.1,882.0
55.03,-120.7062,2014-05-13,0.1,1111.0
52.6671,-120.9148,2014-05-13,0.5,982.0
46.18877,-64.36942,2014-05-13,0.1,25.0
53.5263,-120.6639,2014-05-13,0.2,922.0
51.190483,-114.623833,2014-05-13,0.01,1295.0
49.9432,-119.5117,2014-05-13,0.1,625.0
50.5306,-119.0071,2014-05-13,0.009,588.0
52.5301,-121.3149,2014-05-13,0.009,932.0
45.68655,-63.79339,2014-05-13,0.01,59.0
50.751,-118.9703,2014-05-13,0.009,1421.0
55.3436,-122.9884,2014-05-13,180.0,1046.0
59.2905,-117.698667,2014-05-13,0.8,354.0
52.5947,-121.0533,2014-05-13,0.009,992.0
55.3884,-122.5926,2014-05-13,0.009,1121.0
51.0245,-118.9542,2014-05-13,0.6,450.0
52.7106,-121.0949,2014-05-13,0.009,1687.0
52.7324,-121.1284,2014-05-13,0.009,1837.0
51.18805,-114.678367,2014-05-13,0.01,1315.0
55.4042,-121.0673,2014-05-13,4.9,663.0
53.8655,-121.4445,2014-05-13,0.3,676.0
54.1483,-122.9189,2014-05-13,0.7,744.0
53.0518,-120.8766,2014-05-13,0.5,1206.0
