STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
1288,KNOUFF LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505800000,-1200800000,PST,1143.00,1164380,,,N/A,,1.0,9.0,,,,,1924-01-01 00:00:00,1951-12-01 00:00:00,,,1924-01-01 00:00:00,1951-05-31 00:00:00,1924-01-01 00:00:00,1951-12-01 00:00:00,Y,N,N
1306,MT LOLO ADMIN KAMLOOPS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504700000,-1201100000,PST,872.90,1165224,,,N/A,F,1.0,7.0,,,,,1977-01-01 00:00:00,1988-12-01 00:00:00,,,1977-05-01 00:00:00,1988-06-30 00:00:00,1977-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
1307,MT LOLO KAMLOOPS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504800000,-1200800000,PST,1737.40,1165225,,,N/A,F,1.0,7.0,,,,,1964-01-01 00:00:00,1977-12-01 00:00:00,,,1964-02-01 00:00:00,1977-03-31 00:00:00,1964-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
2020,WOSTOK,AB,ALBERTA,ALBERTA,CAN,534900000,-1122900000,MST,652.30,3017665,,,Climate-Staffed,G,1.0,8.0,,,,,1989-01-01 00:00:00,1999-05-31 00:00:00,,,1989-05-01 00:00:00,1999-05-31 00:00:00,1989-01-01 00:00:00,1999-05-01 00:00:00,Y,N,N
2024,OLDS CLARKE,AB,ALBERTA,ALBERTA,CAN,514400000,-1140600000,MST,1042.70,302D920,,,Climate-Staffed,G,1.0,8.0,,,,,1990-01-01 00:00:00,1991-12-01 00:00:00,,,1990-11-01 00:00:00,1991-11-30 00:00:00,1990-01-01 00:00:00,1991-12-01 00:00:00,Y,N,N
2031,ACADIA VALLEY EXP ST,AB,ALBERTA,ALBERTA,CAN,510500000,-1101700000,MST,712.90,3020020,,,N/A,,1.0,9.0,,,,,1954-01-01 00:00:00,1962-12-31 00:00:00,,,1954-01-01 00:00:00,1962-12-31 00:00:00,1954-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
2033,ACADIA VALLEY MACTAVISH,AB,ALBERTA,ALBERTA,CAN,511146010,-1101008010,MST,743.70,3020025,,,Climate-Staffed,F,1.0,7.0,,,,,1988-01-01 00:00:00,2005-01-31 00:00:00,,,1988-05-01 00:00:00,2005-01-31 00:00:00,1988-01-01 00:00:00,2005-01-01 00:00:00,Y,N,N
2034,ACADIA VALLEY VANDYNE,AB,ALBERTA,ALBERTA,CAN,510200000,-1101800000,MST,708.60,3020031,,,Climate-Staffed,F,1.0,7.0,,,,,1988-01-01 00:00:00,1998-09-30 00:00:00,,,1988-05-01 00:00:00,1998-09-30 00:00:00,1988-01-01 00:00:00,1998-09-01 00:00:00,Y,N,N
2047,BIG VALLEY,AB,ALBERTA,ALBERTA,CAN,520200000,-1124500000,MST,829.10,3020677,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1986-12-01 00:00:00,,,1970-05-01 00:00:00,1986-11-30 00:00:00,1970-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
6818,HOSKINS ISLET,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,523200000,-1313300000,PST,8.00,1053608,WZK,,Climate-Auto,G,1.0,9.0,,,,,1992-01-01 00:00:00,1995-06-15 19:55:00,1994-02-01 00:55:00,1995-06-15 19:55:00,1992-11-01 00:00:00,1995-06-15 00:00:00,1992-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
6819,LANGARA ISLAND RCS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541519397,-1330330557,PST,46.90,1054503,WJU,71903,Climate-Auto,F,1.0,7.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-01-01 00:00:00,2024-07-15 12:30:02,1994-02-01 00:58:00,2024-07-15 12:30:02,1992-11-01 00:00:00,2024-07-15 00:00:00,1992-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
6845,DEASE LAKE (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,582533959,-1300130000,PST,800.70,119BLM0,WKX,71222,Climate-Auto,F,1.0,7.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1993-01-01 00:00:00,2024-07-15 12:30:02,1994-02-01 00:00:00,2024-07-15 12:30:02,1993-08-01 00:00:00,2024-07-15 00:00:00,1993-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
6849,ROSS RIVER YTG,YT,YUKON TERRITORY,YUKON,CAN,615900000,-1322700000,PST,698.00,2100941,,,Climate-Staffed,G,1.0,8.0,,,,,1993-01-01 00:00:00,2008-08-25 00:00:00,,,1993-09-01 00:00:00,2008-08-25 00:00:00,1993-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
373,WADHAMS CDF,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513000000,-1273000000,PST,6.10,106Q669,,,N/A,G,1.0,8.0,,,,,1967-01-01 00:00:00,1973-12-01 00:00:00,,,1967-06-01 00:00:00,1973-02-28 00:00:00,1967-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
375,ALICE ARM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,554100000,-1293000000,PST,314.20,1060330,,,N/A,,1.0,9.0,,,,,1948-01-01 00:00:00,1964-12-01 00:00:00,,,1948-01-01 00:00:00,1964-09-30 00:00:00,1948-01-01 00:00:00,1964-12-01 00:00:00,Y,N,N
385,BUTEDALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530900000,-1284200000,PST,15.20,1061210,,,N/A,G,1.0,8.0,,,,,1974-01-01 00:00:00,1978-12-01 00:00:00,,,1974-06-01 00:00:00,1978-04-30 00:00:00,1974-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
388,EAST CRACROFT ISL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,503600000,-1261900000,PST,14.00,1062593,,,N/A,F,1.0,7.0,,,,,1985-01-01 00:00:00,1995-04-30 00:00:00,,,1985-08-01 00:00:00,1995-04-30 00:00:00,1985-01-01 00:00:00,1995-04-01 00:00:00,Y,N,N
409,MCINNES ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521542000,-1284310000,PST,25.90,1065010,WMS,71897,Climate-Staffed,A,1.0,1.0,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1954-01-01 00:00:00,2024-07-14 00:00:00,1955-01-01 10:00:00,2001-12-13 13:00:00,1954-02-01 00:00:00,2024-07-14 00:00:00,1954-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
411,MINSTREL ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,503700000,-1261900000,PST,3.00,1065170,,,N/A,F,1.0,7.0,,,,,1974-01-01 00:00:00,1985-12-01 00:00:00,,,1974-09-01 00:00:00,1985-08-31 00:00:00,1974-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
416,PHILLIPS ARM,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,503300000,-1252200000,PST,1.50,1066JFQ,,,N/A,G,1.0,8.0,,,,,1973-01-01 00:00:00,1977-12-31 00:00:00,,,1973-01-01 00:00:00,1977-12-31 00:00:00,1973-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
1546,FARO,YT,YUKON TERRITORY,YUKON,CAN,622100000,-1332400000,PST,1074.40,2100515,,,N/A,,1.0,9.0,,,,,1966-01-01 00:00:00,1968-12-01 00:00:00,,,1966-04-01 00:00:00,1968-02-29 00:00:00,1966-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
1548,FARO A,YT,YUKON TERRITORY,YUKON,CAN,621225000,-1332224000,PST,716.30,2100517,ZFA,,N/A,C,1.0,4.0,,,,,1977-12-01 00:00:00,2015-02-28 00:00:00,1987-10-01 07:00:00,2013-11-14 09:00:00,1977-12-01 00:00:00,2015-02-28 00:00:00,1978-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
1572,MAYO A,YT,YUKON TERRITORY,YUKON,CAN,633700000,-1355200000,PST,503.80,2100700,YMA,71965,N/A,A,1.0,1.0,,,,,1924-10-01 00:00:00,2013-11-29 00:00:00,1953-01-01 07:00:00,2013-11-14 10:00:00,1924-10-01 00:00:00,2013-11-29 00:00:00,1925-01-01 00:00:00,2013-11-01 00:00:00,N,Y,Y
1573,MAYO ROAD,YT,YUKON TERRITORY,YUKON,CAN,605235000,-1351058000,PST,655.00,2100709,,,Climate-Staffed,D,1.0,5.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1983-01-01 00:00:00,2017-05-30 00:00:00,,,1983-09-01 00:00:00,2017-05-30 00:00:00,1983-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
1575,MCQUESTEN,YT,YUKON TERRITORY,YUKON,CAN,633300000,-1372400000,PST,426.70,2100720,,,N/A,,1.0,9.0,,,,,1968-01-01 00:00:00,1968-12-01 00:00:00,,,1968-03-01 00:00:00,1968-08-31 00:00:00,1968-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
2074,DIDSBURY ELKTON,AB,ALBERTA,ALBERTA,CAN,513800000,-1142500000,MST,1066.80,3022084,,,N/A,G,1.0,8.0,,,,,1973-01-01 00:00:00,1977-12-01 00:00:00,,,1973-05-01 00:00:00,1977-02-28 00:00:00,1973-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
2086,EMPRESS,AB,ALBERTA,ALBERTA,CAN,505721002,-1100022080,MST,612.00,3022400,,,Climate-Staffed,A,1.0,1.0,,,,,1914-01-01 00:00:00,2006-03-31 00:00:00,,,1914-11-01 00:00:00,2006-03-31 00:00:00,1914-01-01 00:00:00,2006-03-01 00:00:00,Y,Y,N
2105,LAMERTON,AB,ALBERTA,ALBERTA,CAN,523200000,-1130700000,MST,838.20,30237FM,,,N/A,G,1.0,9.0,,,,,1979-01-01 00:00:00,1980-12-01 00:00:00,,,1979-09-01 00:00:00,1980-01-31 00:00:00,1979-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
6941,FIRVALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522700000,-1261800000,PST,121.90,1062884,,,N/A,G,1.0,9.0,,,,,1991-01-01 00:00:00,1991-11-01 00:00:00,,,1991-09-01 00:00:00,1991-10-31 00:00:00,1991-01-01 00:00:00,1991-11-01 00:00:00,Y,N,N
8064,ROSE SPIT (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540932904,-1313940773,PST,6.60,1056869,WRO,71477,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-05-11 10:16:00,2024-07-15 12:30:02,1994-05-11 10:16:00,2024-07-15 12:30:02,1994-12-30 00:00:00,2024-07-15 00:00:00,2004-03-01 00:00:00,2005-12-01 00:00:00,Y,N,Y
8248,FORT NELSON UA,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,585029000,-1223422070,PST,378.30,1192950,,71945,Aviation-Staffed,G,1.0,8.0,,,,,1999-04-01 00:00:00,2017-09-18 00:00:00,,,1999-04-01 00:00:00,2017-09-18 00:00:00,1999-04-01 00:00:00,2007-02-01 00:00:00,Y,N,N
8260,SOLANDER ISLAND (AUT),BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500641436,-1275623999,PST,94.20,1037553,WRU,71479,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 00:17:00,2024-07-15 12:30:02,1994-02-01 00:17:00,2024-07-15 12:30:02,1994-12-30 00:00:00,2024-07-15 00:00:00,2007-02-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
8979,ROCK RIVER,YT,YUKON TERRITORY,YUKON,CAN,665852000,-1361305000,PST,731.00,2100935,WRR,71506,Climate-Auto,G,1.0,8.0,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1994-02-01 00:51:00,2024-07-15 12:30:02,1994-02-01 00:51:00,2024-07-15 12:30:02,1995-02-27 00:00:00,2024-07-15 00:00:00,,,Y,N,Y
420,PREMIER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,560300000,-1300100000,PST,410.00,1066420,,,Climate-Staffed,G,1.0,8.0,,,,,1926-01-01 00:00:00,1996-09-30 00:00:00,,,1926-01-01 00:00:00,1996-09-30 00:00:00,1926-01-01 00:00:00,1996-09-01 00:00:00,Y,N,N
424,PRINCE RUPERT MONT CIRC,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541913000,-1301724000,PST,60.00,1066488,,,Climate-Staffed,A,1.0,2.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1959-01-01 00:00:00,2024-07-02 00:00:00,,,1959-08-01 00:00:00,2024-07-02 00:00:00,1959-01-01 00:00:00,2004-12-01 00:00:00,Y,Y,N
451,SMITHERS KATHLYN LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,544900000,-1271300000,PST,546.00,107P505,,,N/A,G,1.0,9.0,,,,,1988-01-01 00:00:00,1988-12-31 00:00:00,,,1988-07-01 00:00:00,1988-12-31 00:00:00,1988-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
461,EQUITY SILVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541155000,-1261635700,PST,1280.00,1072692,,,Climate-Staffed,E,1.0,6.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1981-01-01 00:00:00,2021-02-27 00:00:00,,,1981-08-01 00:00:00,2021-02-27 00:00:00,1981-01-01 00:00:00,2007-01-01 00:00:00,Y,N,N
1076,WOODS LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500300000,-1192700000,PST,405.40,1128983,,,N/A,,1.0,9.0,,,,,1915-01-01 00:00:00,1939-12-01 00:00:00,,,1915-06-01 00:00:00,1939-01-31 00:00:00,1915-01-01 00:00:00,1939-12-01 00:00:00,Y,N,N
1087,GRAND FORKS RAYFIELD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490100000,-1182800000,PST,523.00,1133275,,,N/A,G,1.0,8.0,,,,,1909-01-01 00:00:00,1990-12-01 00:00:00,,,1909-09-01 00:00:00,1990-05-31 00:00:00,1909-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
1093,ROCK CREEK MT BALDY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490700000,-1190927000,PST,1174.00,1136813,,,Climate-Staffed,F,1.0,7.0,,,,,1988-01-01 00:00:00,2000-12-31 00:00:00,,,1988-09-01 00:00:00,2000-12-31 00:00:00,1988-01-01 00:00:00,2000-12-01 00:00:00,Y,N,N
1102,BONNINGTON FALLS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492700000,-1172900000,PST,457.20,1140903,,,N/A,,1.0,9.0,,,,,1924-01-01 00:00:00,1939-12-01 00:00:00,,,1924-01-01 00:00:00,1939-11-30 00:00:00,1924-01-01 00:00:00,1939-12-01 00:00:00,Y,N,N
1104,CASTLEGAR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492000000,-1174000000,PST,434.30,1141450,,,N/A,,1.0,9.0,,,,,1916-01-01 00:00:00,1963-12-01 00:00:00,,,1916-07-01 00:00:00,1963-06-30 00:00:00,1916-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
1105,CASTLEGAR A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491747000,-1173757000,PST,495.60,1141455,YCG,,Aviation-Staffed,A,1.0,1.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1954-01-12 07:00:00,2024-06-29 00:00:00,1954-01-12 07:00:00,2013-05-16 10:00:00,1965-12-01 00:00:00,2024-06-29 00:00:00,1966-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
1112,CRESTON SOUTHEAST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490400000,-1162900000,PST,715.00,1142161,,,N/A,G,1.0,8.0,,,,,1990-01-01 00:00:00,1994-12-01 00:00:00,,,1990-07-01 00:00:00,1994-09-30 00:00:00,1990-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
1114,DEER PARK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492500000,-1180300000,PST,485.00,1142400,,,Climate-Staffed,C,1.0,4.0,,,,,1924-01-01 00:00:00,1995-09-30 00:00:00,,,1924-01-01 00:00:00,1995-09-30 00:00:00,1924-01-01 00:00:00,1995-09-01 00:00:00,Y,N,N
2112,MADDEN,AB,ALBERTA,ALBERTA,CAN,513015070,-1141926060,MST,1138.00,3024150,,,Climate-Staffed,D,1.0,5.0,,,,,1962-01-01 00:00:00,2012-12-02 00:00:00,,,1962-07-01 00:00:00,2012-12-02 00:00:00,1962-01-01 00:00:00,2007-11-01 00:00:00,Y,Y,N
2116,MORNINGSIDE,AB,ALBERTA,ALBERTA,CAN,523400000,-1133400000,MST,899.20,3024664,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1974-12-01 00:00:00,,,1970-05-01 00:00:00,1974-01-31 00:00:00,1970-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
2127,PERBECK,AB,ALBERTA,ALBERTA,CAN,515800000,-1130500000,MST,868.70,3025170,,,N/A,,1.0,9.0,,,,,1913-01-01 00:00:00,1938-12-01 00:00:00,,,1913-05-01 00:00:00,1938-09-30 00:00:00,1913-01-01 00:00:00,1938-12-01 00:00:00,Y,N,N
2134,RED DEER A,AB,ALBERTA,ALBERTA,CAN,521043000,-1135335000,MST,904.60,3025480,YQF,71878,Aviation-Staffed,A,1.0,1.0,,,,,1938-01-01 00:00:00,2014-05-01 11:00:00,1953-01-01 00:00:00,2014-05-01 11:00:00,1938-02-01 00:00:00,2014-04-30 00:00:00,1938-01-01 00:00:00,2007-11-01 00:00:00,N,Y,Y
2137,SCAPA,AB,ALBERTA,ALBERTA,CAN,515200000,-1120100000,MST,816.80,3025762,,,Climate-Staffed,F,1.0,7.0,,,,,1982-01-01 00:00:00,1999-09-30 00:00:00,,,1982-05-01 00:00:00,1999-09-30 00:00:00,1982-01-01 00:00:00,1999-09-01 00:00:00,Y,N,N
2144,SIBBALD WESTGARD,AB,ALBERTA,ALBERTA,CAN,512529000,-1100844090,MST,723.90,3025928,,,Climate-Staffed,G,1.0,8.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1988-01-01 00:00:00,2018-08-28 00:00:00,,,1988-08-01 00:00:00,2018-08-28 00:00:00,1988-01-01 00:00:00,2007-11-01 00:00:00,Y,N,N
2149,SUNDRE,AB,ALBERTA,ALBERTA,CAN,514500000,-1144700000,MST,1219.00,3026258,,,N/A,G,1.0,8.0,,,,,1984-01-01 00:00:00,1986-12-01 00:00:00,,,1984-06-01 00:00:00,1986-06-30 00:00:00,1984-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
2160,TROCHU 2,AB,ALBERTA,ALBERTA,CAN,515000000,-1131300000,MST,870.50,3026521,,,N/A,G,1.0,8.0,,,,,1951-01-01 00:00:00,1975-12-01 00:00:00,,,1951-10-01 00:00:00,1975-09-30 00:00:00,1951-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
10816,SQUAMISH AIRPORT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494654000,-1230943000,PST,52.10,1047FF0,YSE,,Aviation-Staffed,,,,,,,,2010-01-06 00:00:00,2010-04-02 22:00:00,2010-01-26 13:00:00,2010-04-02 22:00:00,2010-01-06 00:00:00,2010-04-01 00:00:00,,,Y,N,N
11006,SUN PEAKS LOWER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505313451,-1195259137,PST,1310.60,116Q20D,,,Climate-Staffed,G,1.0,8.0,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1994-01-01 00:00:00,2022-04-07 00:00:00,,,1994-03-01 00:00:00,2022-04-07 00:00:00,1994-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
26896,ST CHARLES CREEK,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,644700000,-1241300000,PST,341.00,2203656,WMV,,N/A,G,1.0,8.0,,,,,1995-07-10 00:00:00,2003-06-15 13:24:00,1995-07-10 07:23:00,2003-06-15 13:24:00,1995-07-10 00:00:00,2003-06-15 00:00:00,1998-08-01 00:00:00,2002-09-01 00:00:00,Y,N,N
26993,KELOWNA CEDARCREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494721600,-1193229400,PST,375.00,1123981,,,Climate-Staffed,G,1.0,8.0,,,,,1994-01-01 00:00:00,2008-11-30 00:00:00,,,1994-05-01 00:00:00,2008-11-30 00:00:00,1994-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
473,KITSAULT MILLSITE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,552500000,-1282500000,PST,533.40,1074328,,,N/A,,1.0,9.0,,,,,1967-01-01 00:00:00,1967-12-01 00:00:00,,,1967-02-01 00:00:00,1967-10-31 00:00:00,1967-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
507,BIG CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,514002005,-1230423005,PST,1175.00,1080870,,,Climate-Staffed,D,1.0,5.0,,,,,1893-01-01 00:00:00,1998-11-30 00:00:00,,,1893-01-01 00:00:00,1998-11-30 00:00:00,1893-01-01 00:00:00,1998-11-01 00:00:00,Y,N,N
511,CHILKO LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,513700000,-1240900000,PST,1172.00,1081515,,,N/A,,1.0,9.0,,,,,1956-01-01 00:00:00,1957-12-01 00:00:00,,,1956-04-01 00:00:00,1957-09-30 00:00:00,1956-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
1310,PINANTAN LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504258000,-1195642000,PST,960.00,1166JFR,,,Climate-Staffed,F,1.0,7.0,,,,,1986-01-01 00:00:00,2006-05-31 00:00:00,,,1986-07-01 00:00:00,2006-05-31 00:00:00,1986-01-01 00:00:00,2006-05-01 00:00:00,Y,N,N
1319,SALMON ARM 3,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504100000,-1192100000,PST,363.00,1166947,,,Climate-Staffed,F,1.0,7.0,,,,,1893-01-01 00:00:00,1996-12-31 00:00:00,,,1893-04-01 00:00:00,1996-12-31 00:00:00,1893-01-01 00:00:00,1996-12-01 00:00:00,Y,N,N
1328,SORRENTO,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,505300000,-1192900000,PST,390.10,1167590,,,N/A,F,1.0,7.0,,,,,1924-01-01 00:00:00,1979-12-01 00:00:00,,,1924-01-01 00:00:00,1979-08-31 00:00:00,1924-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
1333,TAPPEN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,504500000,-1192000000,PST,442.00,1167980,,,N/A,,1.0,9.0,,,,,1913-01-01 00:00:00,1961-12-31 00:00:00,,,1913-01-01 00:00:00,1961-12-31 00:00:00,1913-01-01 00:00:00,1961-12-01 00:00:00,Y,N,N
1369,REVELSTOKE CARNES CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511700000,-1180800000,PST,960.00,1176GEB,,,N/A,G,1.0,9.0,,,,,1989-01-01 00:00:00,1989-12-01 00:00:00,,,1989-06-01 00:00:00,1989-11-30 00:00:00,1989-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
2169,KEOMA,AB,ALBERTA,ALBERTA,CAN,511436020,-1133822080,MST,948.00,303C642,,,Climate-Staffed,F,1.0,7.0,,,,,1985-01-01 00:00:00,2006-08-31 00:00:00,,,1985-07-01 00:00:00,2006-08-31 00:00:00,1985-01-01 00:00:00,2006-08-01 00:00:00,Y,N,N
2176,BLACKIE,AB,ALBERTA,ALBERTA,CAN,504400000,-1133600000,MST,1066.80,3030GAA,,,N/A,G,1.0,8.0,,,,,1970-01-01 00:00:00,1972-12-01 00:00:00,,,1970-04-01 00:00:00,1972-07-31 00:00:00,1970-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
2189,BOW ISLAND EXP ST,AB,ALBERTA,ALBERTA,CAN,495200000,-1112200000,MST,798.60,3030770,,,N/A,,1.0,9.0,,,,,1955-01-01 00:00:00,1959-12-31 00:00:00,,,1955-01-01 00:00:00,1959-12-31 00:00:00,1955-01-01 00:00:00,1959-12-01 00:00:00,Y,N,N
2200,CLARESHOLM MEADOW CREEK,AB,ALBERTA,ALBERTA,CAN,495615080,-1134415070,MST,1035.00,3031F5F,,,Climate-Staffed,A,1.0,2.0,,,,,1912-01-01 00:00:00,2005-03-31 00:00:00,,,1912-10-01 00:00:00,2005-03-31 00:00:00,1912-01-01 00:00:00,2005-03-01 00:00:00,Y,Y,N
2207,CALGARY SIMONS VALLEY,AB,ALBERTA,ALBERTA,CAN,511300000,-1141200000,MST,1112.50,3031105,,,N/A,,1.0,9.0,,,,,1962-01-01 00:00:00,1966-12-01 00:00:00,,,1962-07-01 00:00:00,1966-11-30 00:00:00,1962-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
2212,CARDSTON EXP ST,AB,ALBERTA,ALBERTA,CAN,491200000,-1131800000,MST,1166.20,3031328,,,N/A,,1.0,9.0,,,,,1955-01-01 00:00:00,1963-12-01 00:00:00,,,1955-01-01 00:00:00,1963-03-31 00:00:00,1955-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
27991,PRINCE RUPERT AWOS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,541710000,-1302641000,PST,35.40,1066483,VPT,71898,Aviation-Auto,,,,,,,,2004-04-07 01:00:00,2012-05-08 11:00:00,2004-04-07 01:00:00,2012-05-08 11:00:00,2005-01-21 00:00:00,2012-05-08 00:00:00,2005-02-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
